0 0.500000000000000
1 0.829298600000000
2 1.21408770000000
3 1.64894060000000
4 1.64894060000000
5 2.06413830916667
6 2.52242605086805
7 3.05173486467564
8 3.64841098614184
9 4.31117121664411
10 5.04082097520628
